id,student_id,時間點,學習時間（分鐘）
38974,2230,2021-11-14 17:50:47.665647,160
38975,2230,2021-11-01 14:34:10.313824,131
38976,2230,2021-11-01 02:01:44.493035,148
38977,2231,2021-11-05 20:20:59.311032,109
38978,2231,2021-10-27 20:05:39.983366,111
38979,2231,2021-11-22 00:41:09.253660,159
38980,2231,2021-11-05 21:41:27.396177,184
38981,2231,2021-11-12 06:53:26.217771,124
38982,2231,2021-10-30 06:40:36.910682,116
38983,2231,2021-11-20 21:17:45.646599,131
38984,2231,2021-11-14 13:06:06.670590,125
38985,2231,2021-11-03 04:20:21.592792,132
38986,2231,2021-11-01 02:38:55.350725,128
38987,2231,2021-11-06 13:26:26.967493,159
38988,2232,2021-11-15 22:27:47.874183,91
38989,2232,2021-11-06 21:12:42.187237,143
38990,2232,2021-11-04 20:03:25.948747,172
38991,2232,2021-11-28 13:25:13.685640,115
38992,2232,2021-11-16 11:47:56.939182,175
38993,2232,2021-11-22 17:13:51.783530,136
38994,2232,2021-11-04 10:48:35.846875,144
38995,2232,2021-11-02 13:02:32.552617,128
38996,2232,2021-11-21 23:18:11.290552,112
38997,2233,2021-10-25 12:53:35.014149,139
38998,2233,2021-10-27 08:23:35.284610,129
38999,2233,2021-11-02 07:07:28.578687,131
39000,2233,2021-11-12 22:40:30.120976,206
39001,2233,2021-11-09 18:23:33.845754,137
39002,2233,2021-11-12 17:15:52.362891,143
39003,2233,2021-10-27 19:47:22.948534,173
39004,2233,2021-11-01 14:46:00.426087,138
39005,2233,2021-11-02 11:15:13.602718,119
39006,2233,2021-11-10 11:37:15.013898,138
39007,2233,2021-11-21 00:23:15.540941,102
39008,2233,2021-11-16 14:44:32.829890,126
39009,2233,2021-11-15 10:19:49.832908,176
39010,2233,2021-11-18 05:49:54.106724,157
39011,2233,2021-11-07 08:43:29.242007,151
39012,2233,2021-10-24 10:28:19.806911,138
39013,2233,2021-11-07 23:49:39.291170,150
39014,2233,2021-11-02 14:21:03.584452,114
39015,2233,2021-10-27 22:11:05.462382,165
39016,2233,2021-10-26 13:42:45.774629,154
39017,2233,2021-11-22 08:17:22.980987,174
39018,2233,2021-11-02 01:22:33.069026,105
39019,2233,2021-11-18 13:36:39.525555,125
39020,2233,2021-11-17 18:54:12.833503,152
39021,2233,2021-11-15 05:06:50.918053,149
39022,2234,2021-11-21 20:20:49.332687,145
39023,2234,2021-11-29 01:06:52.394410,144
39024,2234,2021-11-10 22:40:14.742381,140
39025,2234,2021-11-21 10:20:15.947586,115
39026,2234,2021-11-14 08:45:36.657316,147
39027,2234,2021-11-27 12:43:42.794378,112
39028,2234,2021-11-16 15:39:21.838121,114
39029,2234,2021-11-02 05:55:12.841293,179
39030,2234,2021-11-17 04:40:44.995929,129
39031,2234,2021-11-20 17:34:59.100846,113
39032,2234,2021-11-20 10:36:34.542987,157
39033,2234,2021-11-22 18:09:12.531818,146
39034,2234,2021-11-22 17:32:40.857977,153
39035,2234,2021-11-15 18:19:53.845556,153
39036,2234,2021-11-04 10:49:15.647623,153
39037,2234,2021-11-07 18:04:41.754795,168
39038,2234,2021-11-04 17:03:01.661356,124
39039,2234,2021-11-28 19:51:20.046849,123
39040,2234,2021-11-03 05:12:47.370339,104
39041,2234,2021-11-07 02:35:51.901121,112
39042,2234,2021-11-06 06:56:29.951916,180
39043,2234,2021-11-28 20:15:41.965106,121
39044,2234,2021-11-09 23:11:01.414638,184
39045,2234,2021-11-21 12:16:25.949402,128
39046,2234,2021-11-10 07:00:56.990224,141
39047,2234,2021-11-15 22:48:46.224208,88
39048,2234,2021-11-14 12:22:06.755585,115
39049,2234,2021-11-30 17:26:51.687847,171
39050,2234,2021-11-09 14:40:20.523723,174
39051,2234,2021-11-17 01:33:43.285037,171
39052,2235,2021-11-06 07:40:59.092586,116
39053,2235,2021-10-27 07:07:40.257058,92
39054,2235,2021-11-20 09:45:08.183782,154
39055,2235,2021-10-25 08:02:44.352818,183
39056,2235,2021-11-13 07:39:28.430789,108
39057,2235,2021-11-07 11:53:40.367278,101
39058,2235,2021-11-21 19:55:26.239391,143
39059,2235,2021-11-10 09:42:47.190618,105
39060,2235,2021-11-10 16:49:31.736156,92
39061,2235,2021-11-02 21:02:25.113537,103
39062,2235,2021-11-14 15:01:07.173412,214
39063,2235,2021-10-29 23:59:49.006731,90
39064,2235,2021-11-21 10:14:44.025680,161
39065,2235,2021-11-19 07:47:59.518695,117
39066,2235,2021-11-06 21:58:34.823404,215
39067,2235,2021-11-03 08:30:30.677721,110
39068,2235,2021-11-17 18:31:12.890371,139
39069,2235,2021-11-14 05:47:35.855268,116
39070,2235,2021-10-24 22:20:20.002974,136
39071,2235,2021-11-07 23:30:47.224975,121
39072,2235,2021-11-12 22:14:11.063856,135
39073,2235,2021-11-02 02:43:08.302304,161
39074,2235,2021-10-27 05:24:53.805068,201
39075,2236,2021-11-16 02:54:05.306497,128
39076,2236,2021-10-29 15:53:09.360221,148
39077,2236,2021-10-23 16:17:52.159873,152
39078,2236,2021-11-15 13:11:10.733203,148
39079,2236,2021-11-05 03:57:55.073609,151
39080,2236,2021-11-12 16:17:16.473756,148
39081,2236,2021-11-13 21:26:31.799772,109
39082,2236,2021-11-13 21:29:21.199120,130
39083,2236,2021-10-22 03:08:06.947537,162
39084,2236,2021-10-27 08:25:45.080252,109
39085,2236,2021-10-19 19:57:26.756008,191
39086,2236,2021-10-24 02:45:17.229460,134
39087,2236,2021-11-15 10:57:15.178360,125
39088,2236,2021-10-27 15:43:51.928913,162
39089,2236,2021-10-25 23:09:38.538940,201
39090,2236,2021-11-04 16:26:49.135042,136
39091,2236,2021-11-08 07:32:05.484593,173
39092,2236,2021-10-22 01:55:43.747530,167
39093,2236,2021-11-14 08:19:44.160265,145
39094,2236,2021-10-21 17:11:20.638910,177
39095,2237,2021-11-01 18:01:10.131577,186
39096,2237,2021-11-14 07:18:15.661188,81
39097,2237,2021-10-31 18:06:36.140808,111
39098,2237,2021-11-06 19:03:09.692692,134
39099,2237,2021-11-05 18:44:31.797719,206
39100,2237,2021-11-12 16:49:22.182828,92
39101,2237,2021-11-22 21:51:28.824038,117
39102,2237,2021-10-30 18:47:03.371721,114
39103,2237,2021-11-01 20:09:43.193379,106
39104,2237,2021-11-11 00:48:11.986855,113
39105,2237,2021-11-04 14:55:47.188020,89
39106,2237,2021-11-13 07:09:13.373347,89
39107,2237,2021-10-30 16:23:00.519077,175
39108,2237,2021-11-24 04:46:00.384935,145
39109,2237,2021-11-20 00:23:09.891440,119
39110,2237,2021-11-01 13:19:36.614680,152
39111,2237,2021-11-14 13:39:57.222458,117
39112,2237,2021-11-04 20:02:40.296061,189
39113,2238,2021-10-27 17:20:47.736032,189
39114,2238,2021-10-29 15:59:58.948685,138
39115,2238,2021-11-15 06:04:50.249933,120
39116,2238,2021-10-22 05:58:05.885327,102
39117,2238,2021-10-27 16:23:53.567616,166
39118,2238,2021-11-17 02:49:32.780845,205
39119,2238,2021-11-06 21:41:21.720726,153
39120,2238,2021-11-03 01:02:53.951064,180
39121,2238,2021-10-25 13:02:20.503370,138
39122,2238,2021-10-25 00:35:56.204312,93
39123,2238,2021-10-24 08:28:45.951970,149
39124,2238,2021-11-14 04:37:55.951290,103
39125,2238,2021-11-10 11:05:23.581830,216
39126,2238,2021-11-04 00:22:14.132623,127
39127,2238,2021-10-27 00:06:04.974833,190
39128,2238,2021-11-05 06:39:09.953463,177
39129,2238,2021-10-24 11:02:38.166227,152
39130,2238,2021-11-01 22:43:28.477807,177
39131,2238,2021-10-22 17:13:12.710236,114
39132,2238,2021-11-10 09:25:17.335725,199
39133,2238,2021-11-07 07:03:29.105000,107
39134,2238,2021-10-29 00:45:26.147569,114
39135,2238,2021-10-27 12:04:17.010113,154
39136,2238,2021-10-26 03:33:37.274935,159
39137,2238,2021-10-29 18:38:23.353305,173
39138,2239,2021-10-31 22:47:52.594425,142
39139,2239,2021-10-27 14:08:57.256098,140
39140,2239,2021-11-11 22:26:17.681076,133
39141,2239,2021-11-04 09:57:53.955337,179
39142,2239,2021-10-20 12:27:20.284983,131
39143,2239,2021-10-31 07:26:19.574408,165
39144,2239,2021-10-25 06:41:15.197195,157
39145,2239,2021-10-29 16:59:55.780077,120
39146,2239,2021-10-31 16:13:10.015308,118
39147,2239,2021-11-18 04:59:53.539961,126
39148,2239,2021-11-12 06:33:40.845167,121
39149,2239,2021-11-06 10:07:58.681820,85
39150,2239,2021-10-26 21:12:35.520124,96
39151,2239,2021-10-27 07:58:50.431420,100
39152,2239,2021-11-09 22:08:51.695442,145
39153,2239,2021-10-23 16:03:56.396308,143
39154,2239,2021-11-09 21:14:46.517054,141
39155,2239,2021-11-05 19:33:36.285543,146
39156,2239,2021-10-21 17:49:49.564183,136
39157,2239,2021-10-22 10:07:47.946112,142
39158,2239,2021-11-10 07:15:24.284691,129
39159,2239,2021-11-16 04:32:23.284138,145
39160,2239,2021-10-23 23:42:43.711484,196
39161,2239,2021-11-06 12:12:00.067602,165
39162,2239,2021-10-30 20:39:27.839545,123
39163,2239,2021-10-31 15:10:32.064115,166
39164,2239,2021-10-22 05:48:16.584286,98
39165,2239,2021-10-22 22:50:44.970510,133
39166,2239,2021-11-06 03:00:57.327069,134
39167,2239,2021-10-29 15:45:53.729178,201
39168,2240,2021-11-10 21:52:32.895393,148
39169,2240,2021-11-11 00:26:09.970370,134
39170,2240,2021-11-07 15:58:38.287930,190
39171,2240,2021-11-06 14:20:10.085754,204
39172,2240,2021-11-29 01:45:59.481162,127
39173,2240,2021-11-22 03:20:27.597545,193
39174,2240,2021-11-11 19:31:10.357249,69
39175,2240,2021-11-07 12:32:41.802979,102
39176,2240,2021-11-06 16:18:05.900444,158
39177,2240,2021-11-14 13:48:40.045041,131
39178,2240,2021-11-10 08:13:43.004789,148
39179,2240,2021-11-17 00:05:19.227848,120
39180,2240,2021-11-24 06:23:06.484186,157
39181,2240,2021-11-22 08:09:53.056382,52
39182,2240,2021-11-01 21:32:40.453342,115
39183,2240,2021-11-18 23:10:05.144310,199
39184,2240,2021-11-14 12:15:31.692002,112
39185,2240,2021-11-26 19:47:27.581089,158
39186,2240,2021-11-07 21:17:50.051752,100
39187,2240,2021-10-31 09:40:31.812225,97
39188,2240,2021-11-04 00:49:43.888373,79
39189,2240,2021-11-17 01:41:58.799278,159
39190,2240,2021-11-27 21:40:34.604856,186
39191,2240,2021-11-21 22:29:11.489066,173
39192,2240,2021-11-13 00:32:15.922252,146
39193,2241,2021-11-03 06:27:44.833891,121
39194,2241,2021-10-30 18:53:13.397221,68
39195,2241,2021-10-25 09:57:05.739504,102
39196,2241,2021-11-04 23:36:06.335245,135
39197,2241,2021-10-30 04:58:46.148585,130
39198,2241,2021-10-27 01:01:04.656769,124
39199,2241,2021-10-28 01:17:21.544022,200
39200,2241,2021-11-09 08:09:09.765287,150
39201,2241,2021-10-21 07:33:54.755186,55
39202,2241,2021-11-07 08:00:23.806420,178
39203,2241,2021-11-01 00:37:17.384361,141
39204,2241,2021-10-29 21:50:32.029355,70
39205,2241,2021-10-28 09:28:41.171506,112
39206,2241,2021-10-24 22:50:31.092496,118
39207,2241,2021-11-03 17:10:31.229971,149
39208,2241,2021-10-28 21:57:38.324574,106
39209,2241,2021-10-24 16:03:12.207440,168
39210,2241,2021-10-28 21:20:58.212493,71
39211,2241,2021-10-25 03:49:44.155077,84
39212,2241,2021-11-04 02:37:30.646769,176
39213,2241,2021-10-23 03:32:01.508454,80
39214,2241,2021-11-03 17:40:06.036152,161
39215,2241,2021-10-25 23:35:32.119020,84
39216,2241,2021-11-10 03:56:38.530748,110
39217,2241,2021-11-02 10:07:34.717916,120
39218,2241,2021-11-02 07:22:18.627641,75
39219,2241,2021-10-28 20:15:40.903310,153
39220,2241,2021-11-16 18:10:03.762948,143
39221,2241,2021-10-21 08:43:11.764728,139
39222,2242,2021-11-03 13:24:47.326010,183
39223,2242,2021-10-30 22:03:07.214508,125
39224,2242,2021-11-17 21:07:16.179365,159
39225,2242,2021-11-01 05:58:41.190306,150
39226,2242,2021-11-01 17:51:00.652649,128
39227,2242,2021-11-14 09:54:35.005968,133
39228,2242,2021-11-13 16:08:31.383877,135
39229,2242,2021-11-04 13:05:54.555341,173
39230,2242,2021-11-12 23:40:27.607519,112
39231,2242,2021-10-28 20:30:31.086995,143
39232,2242,2021-11-10 14:53:16.635996,126
39233,2242,2021-11-08 20:14:32.964570,188
39234,2242,2021-10-28 10:05:26.987855,133
39235,2242,2021-11-09 10:29:22.368193,69
39236,2242,2021-10-31 13:55:44.497496,202
39237,2243,2021-11-15 07:50:19.389884,130
39238,2243,2021-11-20 16:25:58.678636,185
39239,2243,2021-11-18 14:05:09.678512,112
39240,2243,2021-11-18 14:20:49.059815,107
39241,2243,2021-11-13 17:50:34.232543,138
39242,2243,2021-11-02 09:09:55.792962,142
39243,2243,2021-11-20 01:44:29.103378,110
39244,2243,2021-11-11 14:02:33.538942,132
39245,2243,2021-11-15 00:43:11.671578,164
39246,2243,2021-11-01 06:24:39.045923,162
39247,2243,2021-11-12 12:43:00.208172,167
39248,2243,2021-11-22 11:10:49.109503,154
39249,2243,2021-10-29 17:10:32.493739,131
39250,2243,2021-11-21 17:46:00.800788,53
39251,2243,2021-11-18 17:23:37.681932,129
39252,2243,2021-11-15 13:50:27.912158,157
39253,2243,2021-11-25 07:27:53.203180,133
39254,2243,2021-11-14 07:09:10.832834,101
39255,2243,2021-11-08 16:38:50.712839,144
39256,2243,2021-11-02 21:50:02.228027,131
39257,2243,2021-10-30 21:14:57.184350,173
39258,2243,2021-10-29 23:28:04.629257,142
39259,2243,2021-11-23 17:30:37.565108,123
39260,2244,2021-10-31 23:39:43.621817,121
39261,2244,2021-10-30 18:21:29.327294,172
39262,2244,2021-11-16 09:05:03.299743,100
39263,2244,2021-11-12 09:34:41.426803,112
39264,2244,2021-11-16 02:28:00.643311,143
39265,2244,2021-11-10 02:46:45.748399,124
39266,2244,2021-11-08 21:46:51.704111,122
39267,2244,2021-11-08 02:58:08.800559,90
39268,2244,2021-11-14 22:35:17.813157,116
39269,2244,2021-11-08 16:18:49.868569,152
39270,2244,2021-11-15 02:03:51.297586,188
39271,2244,2021-11-11 03:05:52.459908,139
39272,2244,2021-11-16 05:30:53.939208,135
39273,2244,2021-11-10 01:26:42.530424,173
39274,2244,2021-10-31 10:25:10.565798,184
39275,2244,2021-11-18 02:59:14.299316,126
39276,2244,2021-11-18 12:49:11.426097,146
39277,2244,2021-11-28 08:11:59.567618,190
39278,2245,2021-11-16 16:07:22.064052,105
39279,2245,2021-10-27 00:43:21.712666,128
39280,2245,2021-11-09 12:02:09.404355,164
39281,2245,2021-10-27 19:15:20.657502,88
39282,2245,2021-10-29 18:48:07.062090,158
39283,2245,2021-11-08 16:11:24.620466,167
39284,2245,2021-11-07 14:27:05.297916,187
39285,2245,2021-10-31 20:55:11.092888,152
39286,2245,2021-11-16 16:32:48.899178,47
39287,2245,2021-10-25 16:16:02.860893,154
39288,2245,2021-11-10 04:12:22.223923,144
39289,2245,2021-10-30 11:08:07.534801,131
39290,2245,2021-11-01 15:34:42.323593,131
39291,2245,2021-10-26 02:38:02.485810,91
39292,2245,2021-10-25 22:40:53.956533,150
39293,2245,2021-11-05 14:51:11.712895,122
39294,2245,2021-11-09 23:57:53.757419,157
39295,2246,2021-11-22 15:40:03.472664,97
39296,2246,2021-11-18 09:26:42.995086,91
39297,2246,2021-11-25 11:32:35.071910,162
39298,2246,2021-11-09 11:01:07.443703,117
39299,2246,2021-11-07 17:22:44.227285,222
39300,2246,2021-11-15 08:53:00.915934,107
39301,2246,2021-11-20 12:25:35.991738,131
39302,2246,2021-11-16 06:13:25.258167,138
39303,2246,2021-11-12 00:30:23.340567,135
39304,2246,2021-11-13 16:25:31.393577,181
39305,2246,2021-11-02 18:34:20.171413,86
39306,2246,2021-11-21 18:03:57.759171,167
39307,2246,2021-11-10 02:42:19.892668,151
39308,2246,2021-10-31 15:06:40.645700,119
39309,2246,2021-11-20 17:56:32.823598,117
39310,2246,2021-11-19 06:21:58.130684,95
39311,2246,2021-11-12 20:29:40.126587,150
39312,2246,2021-11-13 19:03:07.260061,117
39313,2246,2021-11-12 16:01:11.501162,175
39314,2246,2021-11-11 13:40:38.727491,147
39315,2246,2021-11-11 12:40:55.977566,156
39316,2246,2021-11-06 13:38:05.288594,139
39317,2247,2021-11-12 04:54:32.005685,211
39318,2247,2021-11-24 01:53:08.846180,115
39319,2247,2021-11-24 01:24:28.672626,131
39320,2247,2021-11-13 16:33:04.914337,119
39321,2247,2021-11-04 21:58:07.145358,142
39322,2247,2021-11-08 06:59:31.268191,133
39323,2247,2021-11-10 04:02:18.063991,74
39324,2247,2021-11-23 14:10:18.542356,126
39325,2247,2021-11-21 05:10:30.710057,118
39326,2247,2021-11-23 09:55:41.814722,96
39327,2247,2021-11-01 13:40:36.521194,150
39328,2247,2021-11-06 13:21:33.103050,136
39329,2247,2021-10-30 09:15:23.973753,143
39330,2247,2021-11-05 22:52:21.712263,110
39331,2247,2021-11-06 10:57:06.253268,118
39332,2247,2021-10-30 06:16:08.538319,123
39333,2247,2021-11-04 03:13:37.999232,130
39334,2247,2021-10-28 19:45:51.870882,160
39335,2247,2021-11-25 08:35:04.393821,131
39336,2247,2021-11-03 02:48:34.195391,144
39337,2247,2021-11-08 22:54:34.846839,122
39338,2248,2021-10-27 15:31:59.716802,170
39339,2248,2021-11-12 23:17:13.481926,133
39340,2248,2021-10-25 14:04:49.768017,183
39341,2248,2021-10-30 07:20:13.379602,109
39342,2248,2021-11-16 22:15:59.373056,166
39343,2248,2021-10-23 03:03:48.044586,159
39344,2248,2021-10-29 18:30:49.678570,120
39345,2248,2021-10-30 22:25:02.370398,211
39346,2248,2021-11-16 00:00:45.581622,157
39347,2248,2021-11-05 21:19:32.368148,114
39348,2248,2021-10-30 00:09:58.579846,107
39349,2248,2021-11-16 08:29:57.331704,140
39350,2248,2021-11-02 19:42:31.952408,121
39351,2248,2021-10-30 12:01:42.553799,106
39352,2248,2021-10-19 19:44:22.451291,166
39353,2248,2021-11-15 13:23:25.912139,135
39354,2248,2021-10-20 19:12:27.882726,123
39355,2248,2021-11-09 04:47:31.810277,91
39356,2248,2021-11-04 19:38:50.669331,100
39357,2248,2021-10-21 03:21:45.410309,119
39358,2249,2021-11-17 00:40:40.187796,126
39359,2249,2021-11-21 14:33:58.379480,95
39360,2249,2021-11-21 16:58:33.733845,133
39361,2249,2021-11-12 11:54:41.784860,124
39362,2249,2021-11-17 20:19:38.853287,141
39363,2249,2021-10-26 18:28:06.334597,139
39364,2249,2021-11-23 16:11:49.442472,143
39365,2249,2021-10-30 21:56:47.956698,164
39366,2249,2021-11-07 08:39:15.847974,179
39367,2249,2021-11-09 11:28:58.204386,118
39368,2249,2021-11-14 22:31:30.502855,116
39369,2249,2021-11-13 23:01:57.048316,137
39370,2249,2021-11-14 16:50:38.051673,112
39371,2249,2021-11-05 03:42:20.007294,121
39372,2249,2021-11-01 09:25:11.849005,119
39373,2249,2021-11-22 07:55:45.416743,127
39374,2249,2021-11-03 06:07:33.034980,179
39375,2249,2021-11-22 10:02:19.060140,90
39376,2249,2021-10-27 09:16:41.743032,82
39377,2249,2021-11-17 02:29:42.241396,214
39378,2249,2021-10-30 14:03:50.137275,166
39379,2249,2021-11-12 13:20:39.283647,149
39380,2249,2021-10-28 13:06:53.152789,138
39381,2249,2021-10-28 23:10:20.789302,115
39382,2249,2021-11-14 06:31:57.152844,121
39383,2250,2021-11-07 21:27:30.702882,169
39384,2250,2021-11-07 06:23:08.011073,128
39385,2250,2021-11-12 01:42:47.194215,91
39386,2250,2021-11-24 13:15:20.656431,129
39387,2250,2021-11-08 02:39:45.365500,144
39388,2250,2021-11-01 14:35:39.623149,111
39389,2250,2021-11-20 22:47:56.698548,100
39390,2250,2021-11-22 21:08:36.270429,168
39391,2250,2021-11-26 09:51:37.532129,102
39392,2250,2021-11-16 09:08:25.630288,134
39393,2250,2021-11-05 22:04:55.345628,162
39394,2250,2021-11-27 09:37:27.444260,135
39395,2250,2021-11-16 11:53:32.781253,127
39396,2250,2021-11-17 01:41:12.094797,158
39397,2250,2021-11-17 22:58:53.102045,125
39398,2250,2021-11-17 05:52:35.661831,159
39399,2250,2021-11-13 00:29:59.289046,175
39400,2250,2021-11-05 22:05:53.058509,104
39401,2250,2021-11-01 19:55:06.700132,135
39402,2250,2021-11-28 08:05:01.194847,168
39403,2250,2021-11-17 09:37:36.175979,125
39404,2251,2021-11-20 22:45:18.380245,128
39405,2251,2021-11-12 20:28:14.177410,185
39406,2251,2021-11-25 12:24:04.672703,132
39407,2251,2021-11-22 00:29:02.389937,141
39408,2251,2021-11-07 06:34:24.347905,121
39409,2251,2021-11-21 00:16:11.861050,82
39410,2251,2021-11-28 00:46:01.103940,68
39411,2251,2021-11-22 01:59:40.262437,99
39412,2251,2021-11-02 23:54:35.885947,186
39413,2251,2021-11-03 22:35:27.296656,157
39414,2251,2021-11-20 09:01:27.929004,164
39415,2251,2021-11-04 19:33:39.750893,127
39416,2251,2021-11-04 16:58:32.706125,95
39417,2251,2021-11-21 06:15:52.534458,172
39418,2251,2021-11-09 01:39:34.966692,156
39419,2251,2021-11-20 10:45:49.872026,120
39420,2251,2021-11-10 15:29:50.189043,126
39421,2251,2021-11-24 23:51:59.117960,155
39422,2251,2021-11-28 16:19:40.306709,180
39423,2251,2021-11-18 01:32:48.140524,150
39424,2251,2021-11-19 23:05:03.806167,158
39425,2251,2021-11-06 11:21:07.310898,110
39426,2251,2021-11-21 15:50:11.996751,194
39427,2251,2021-11-07 20:16:14.748583,181
39428,2251,2021-11-01 11:10:26.119146,130
39429,2251,2021-11-26 00:34:44.772394,124
39430,2252,2021-11-05 18:07:59.153233,138
39431,2252,2021-10-24 18:50:31.046641,130
39432,2252,2021-10-25 04:38:54.497709,165
39433,2252,2021-10-24 21:42:49.872812,152
39434,2252,2021-11-13 18:22:38.857114,151
39435,2252,2021-10-30 21:09:40.877536,137
39436,2252,2021-10-19 02:05:19.307932,174
39437,2252,2021-10-30 07:38:25.298525,115
39438,2252,2021-11-10 08:57:17.982581,185
39439,2252,2021-10-25 14:02:45.849710,185
39440,2252,2021-11-05 19:14:48.991766,70
39441,2252,2021-10-23 01:27:38.858349,162
39442,2252,2021-10-23 04:54:06.423444,149
39443,2252,2021-10-19 20:57:14.599967,115
39444,2252,2021-11-14 18:39:23.546207,150
39445,2252,2021-11-10 01:58:20.148671,129
39446,2252,2021-10-28 10:56:45.177211,136
39447,2252,2021-10-27 05:42:15.344391,186
39448,2252,2021-10-24 19:51:15.180804,104
39449,2252,2021-11-09 19:24:35.742052,158
39450,2252,2021-11-01 22:03:48.169252,190
39451,2253,2021-10-31 09:00:55.487814,168
39452,2253,2021-11-06 05:39:03.905139,112
39453,2253,2021-11-01 11:10:14.402409,98
39454,2253,2021-11-03 03:21:16.999053,123
39455,2253,2021-11-12 09:39:20.423837,143
39456,2253,2021-11-18 12:57:58.526396,153
39457,2253,2021-10-27 15:41:14.165507,171
39458,2254,2021-11-26 11:27:41.056720,126
39459,2254,2021-11-05 14:07:18.127874,107
39460,2254,2021-11-13 16:39:50.666687,202
39461,2254,2021-11-13 00:53:23.679236,106
39462,2254,2021-11-30 04:59:15.480258,135
39463,2254,2021-11-01 13:17:42.268988,95
39464,2254,2021-11-16 15:46:01.878454,191
39465,2254,2021-11-11 15:45:33.590126,173
